population_size,tournament_size,mutation_rate,lap,value,weight,fitness,convergence_gen,runing_duration
100,50,15,3,3240.0,276.5,1114.1749,514,0.023946046829223633
100,50,15,4,3492.0,268.3,1111.6844,302,0.012050867080688477
100,50,16,0,3594.0,262.7,1193.6157,680,0.03413510322570801
100,50,16,1,3529.0,262.7,1222.6511,888,0.04604506492614746
100,50,16,2,3173.0,259.2,1148.1462,534,0.025664806365966797
100,50,16,3,3489.0,281.9,1167.871,724,0.036814212799072266
100,50,16,4,3498.0,272.8,1198.0462,564,0.027352094650268555
100,50,17,0,3338.0,281.5,1090.1332,460,0.022263050079345703
100,50,17,1,3395.0,281.4,1061.209,322,0.014098882675170898
100,50,17,2,3313.0,265.4,1163.8281,820,0.0434718132019043
100,50,17,3,3506.0,282.0,1179.4238,552,0.02759075164794922
100,50,17,4,3212.0,264.5,1128.9652,560,0.028239965438842773
100,50,18,0,3357.0,261.1,1184.6494,918,0.050833940505981445
100,50,18,1,3418.0,280.6,1151.7264,492,0.024773836135864258
100,50,18,2,3390.0,282.4,1195.4644,1030,0.057517051696777344
100,50,18,3,3355.0,263.0,1121.7559,562,0.029083251953125
100,50,18,4,3534.0,283.9,1120.651,476,0.02390766143798828
100,50,19,0,3380.0,282.5,1112.2311,412,0.020422935485839844
100,50,19,1,3423.0,259.6,1170.9602,1124,0.06520724296569824
100,50,19,2,3208.0,264.0,1123.643,642,0.0350649356842041
100,50,19,3,3363.0,281.8,1140.6545,702,0.03886008262634277
100,50,19,4,3535.0,284.3,1128.4303,546,0.028983116149902344
100,50,20,0,3349.0,283.2,1190.9972,598,0.03326892852783203
100,50,20,1,3278.0,283.7,1101.5114,738,0.04233288764953613
100,50,20,2,3116.0,267.1,1105.9341,492,0.026286840438842773
100,50,20,3,3481.0,276.9,1218.1212,1212,0.07288813591003418
100,50,20,4,2971.0,232.4,1073.1274,302,0.013950824737548828
100,50,21,0,3486.0,277.9,1173.3362,418,0.02205801010131836
100,50,21,1,3539.0,275.8,1166.6027,640,0.03699612617492676
100,50,21,2,3370.0,273.1,1127.0113,696,0.04081320762634277
100,50,21,3,3579.0,279.2,1228.969,848,0.050817012786865234
100,50,21,4,3505.0,283.4,1172.2404,640,0.03692293167114258
100,50,22,0,3512.0,279.7,1129.7364,560,0.032495975494384766
100,50,22,1,3380.0,279.1,1168.9068,548,0.03175020217895508
100,50,22,2,3103.0,259.5,1131.7782,462,0.025635957717895508
100,50,22,3,3442.0,283.2,1173.9754,376,0.0199429988861084
100,50,22,4,3415.0,254.3,1199.5941,950,0.05914902687072754
100,50,23,0,3205.0,261.0,1094.5426,488,0.028160810470581055
100,50,23,1,3419.0,274.9,1143.1974,402,0.022205114364624023
100,50,23,2,3199.0,284.2,1087.8605,394,0.02162313461303711
100,50,23,3,3172.0,259.8,1121.9619,496,0.028834104537963867
100,50,23,4,3157.0,268.3,1083.3168,354,0.018821001052856445
100,50,24,0,3509.0,284.4,1182.8882,848,0.055017948150634766
100,50,24,1,3348.0,284.0,1202.6284,982,0.06473207473754883
100,50,24,2,3121.0,251.4,1128.6933,604,0.037344932556152344
100,50,24,3,3443.0,270.8,1127.3193,772,0.049810171127319336
100,50,24,4,3445.0,281.2,1090.3429,500,0.02967095375061035
100,50,25,0,3420.0,284.5,1139.6661,462,0.027904033660888672
100,50,25,1,3407.0,284.6,1146.2927,494,0.03003382682800293
100,50,25,2,3074.0,269.1,1042.042,398,0.023099899291992188
100,50,25,3,2858.0,207.2,1060.7627,340,0.018610000610351562
100,50,25,4,3424.0,281.3,1115.3052,476,0.02885890007019043
100,50,26,0,3406.0,279.2,1180.8558,640,0.04204916954040527
100,50,26,1,3297.0,243.3,1158.0937,482,0.02998805046081543
100,50,26,2,3218.0,275.8,1079.2799,426,0.025769948959350586
100,50,26,3,3305.0,282.9,1137.6793,616,0.040637969970703125
100,50,26,4,3219.0,268.6,1081.7159,316,0.017329931259155273
100,50,27,0,3281.0,264.6,1086.8906,476,0.030358076095581055
100,50,27,1,3255.0,278.9,1018.2394,340,0.019550085067749023
100,50,27,2,3514.0,273.9,1170.1063,998,0.07789230346679688
100,50,27,3,3280.0,266.3,1150.838,520,0.03430032730102539
100,50,27,4,2971.0,232.4,1073.1274,302,0.016951799392700195
100,50,28,0,3556.0,283.8,1202.8466,758,0.053978919982910156
100,50,28,1,3447.0,253.3,1200.9899,1162,0.08643603324890137
100,50,28,2,3613.0,275.7,1182.5289,494,0.032521963119506836
100,50,28,3,3494.0,282.9,1150.2249,442,0.028592824935913086
100,50,28,4,2992.0,217.5,1125.788,436,0.027792930603027344
100,50,29,0,3263.0,242.4,1197.0656,994,0.07459902763366699
100,50,29,1,3353.0,274.5,1098.6623,504,0.03407692909240723
100,50,29,2,2947.0,225.7,1073.3316,404,0.02616405487060547
100,50,29,3,3415.0,276.4,1175.0834,786,0.057412147521972656
100,50,29,4,3483.0,278.4,1186.7424,514,0.03496503829956055
100,75,1,0,3640.0,284.2,1311.1521,1554,0.04397392272949219
100,75,1,1,3596.0,283.3,1253.2894,716,0.01896190643310547
100,75,1,2,3861.0,274.8,1327.5654,2100,0.05954599380493164
100,75,1,3,3633.0,274.5,1240.5205,824,0.022350072860717773
100,75,1,4,3537.0,269.7,1186.0194,464,0.011533975601196289
100,75,2,0,3307.0,266.0,1074.3261,310,0.007562875747680664
100,75,2,1,3646.0,284.0,1227.2274,818,0.023385047912597656
100,75,2,2,3594.0,277.0,1251.7737,1256,0.037139892578125
100,75,2,3,3577.0,282.2,1182.0219,618,0.017017841339111328
100,75,2,4,3105.0,242.7,1191.144,524,0.014055967330932617
100,75,3,0,3376.0,277.7,1111.798,530,0.01518106460571289
100,75,3,1,3670.0,279.8,1295.7063,1460,0.04610729217529297
100,75,3,2,3707.0,268.5,1259.3435,944,0.02879786491394043
100,75,3,3,3732.0,282.5,1310.6042,1274,0.0398409366607666
100,75,3,4,3616.0,283.6,1217.0314,728,0.0215609073638916
100,75,4,0,3396.0,266.8,1197.1862,924,0.02986001968383789
100,75,4,1,3628.0,275.0,1247.3123,1004,0.03266501426696777
100,75,4,2,3489.0,243.4,1276.5871,1464,0.04870200157165527
100,75,4,3,3796.0,278.8,1297.8323,1694,0.0565638542175293
100,75,4,4,3653.0,278.3,1261.9248,1328,0.0440518856048584
100,75,5,0,3301.0,257.4,1131.3227,370,0.010821104049682617
100,75,5,1,3729.0,281.6,1246.9902,1078,0.037001848220825195
100,75,5,2,3445.0,275.6,1193.8288,694,0.022665977478027344
100,75,5,3,3691.0,277.7,1227.2784,842,0.028346776962280273
100,75,5,4,3748.0,263.9,1249.3928,672,0.02184295654296875
100,75,6,0,3692.0,277.1,1265.5238,1460,0.05350184440612793
100,75,6,1,3279.0,277.9,1114.7723,352,0.010583162307739258
100,75,6,2,3335.0,253.2,1207.1079,516,0.01697087287902832
100,75,6,3,3233.0,251.2,1142.304,622,0.021153926849365234
100,75,6,4,3330.0,279.8,1142.8665,386,0.011984109878540039
100,75,7,0,3556.0,263.2,1204.988,744,0.027041196823120117
100,75,7,1,3536.0,282.3,1183.5214,524,0.018136978149414062
100,75,7,2,3796.0,276.9,1284.9966,1014,0.037940263748168945
100,75,7,3,3415.0,281.5,1171.1495,604,0.021319866180419922
100,75,7,4,3404.0,255.2,1209.4817,596,0.021004915237426758
100,75,8,0,3373.0,265.4,1177.7972,972,0.037999868392944336
100,75,8,1,3177.0,229.6,1178.9049,668,0.025002002716064453
100,75,8,2,3293.0,280.5,1141.3345,640,0.023881912231445312
100,75,8,3,3406.0,241.4,1181.2698,706,0.02658390998840332
100,75,8,4,3305.0,264.2,1174.7831,650,0.024370908737182617
100,75,9,0,3392.0,281.1,1235.2434,872,0.034979820251464844
100,75,9,1,3477.0,281.3,1132.158,494,0.018439054489135742
100,75,9,2,3664.0,275.8,1259.1522,1002,0.04108715057373047
100,75,9,3,3331.0,263.1,1168.1006,560,0.02126789093017578
100,75,9,4,3287.0,275.5,1146.0707,422,0.0150909423828125
100,75,10,0,3498.0,266.7,1161.4534,614,0.024852991104125977
100,75,10,1,3323.0,284.9,1084.4817,360,0.012841939926147461
100,75,10,2,3563.0,280.2,1130.3852,568,0.022602081298828125
100,75,10,3,3462.0,268.2,1182.4717,664,0.027129173278808594
100,75,10,4,3478.0,282.5,1207.0009,992,0.042196035385131836
100,75,11,0,3463.0,268.0,1205.6212,750,0.03213000297546387
100,75,11,1,3551.0,269.3,1210.2763,1120,0.05030512809753418
100,75,11,2,3309.0,236.0,1205.9846,806,0.03478598594665527
100,75,11,3,3390.0,252.6,1258.005,1170,0.05254507064819336
100,75,11,4,3229.0,248.5,1170.6071,364,0.013582944869995117
100,75,12,0,3438.0,282.8,1084.9527,416,0.016662120819091797
100,75,12,1,3479.0,277.4,1223.8468,866,0.03924989700317383
100,75,12,2,3125.0,250.1,1121.626,466,0.01913762092590332
100,75,12,3,3317.0,280.5,1143.6705,422,0.01692795753479004
100,75,12,4,3568.0,279.5,1234.3622,616,0.026978015899658203
100,75,13,0,3341.0,274.0,1173.0195,542,0.02400374412536621
100,75,13,1,3478.0,280.1,1164.7049,486,0.02104973793029785
100,75,13,2,3291.0,253.9,1202.0107,866,0.04072380065917969
100,75,13,3,3465.0,274.9,1167.1441,536,0.02352619171142578
100,75,13,4,2971.0,232.4,1073.1274,302,0.0113067626953125
100,75,14,0,3165.0,237.7,1156.7937,646,0.0304110050201416
100,75,14,1,3382.0,277.8,1176.7442,918,0.04499101638793945
100,75,14,2,3418.0,269.1,1165.8495,666,0.03125810623168945
100,75,14,3,3781.0,283.1,1258.0683,1462,0.0740969181060791
100,75,14,4,3426.0,263.4,1187.8682,820,0.03970003128051758
100,75,15,0,3317.0,267.2,1109.954,310,0.012543916702270508
100,75,15,1,3361.0,274.3,1125.4814,400,0.017590045928955078
100,75,15,2,3483.0,254.5,1168.6087,826,0.04134511947631836
100,75,15,3,3371.0,260.9,1218.4021,854,0.04292583465576172
100,75,15,4,3479.0,282.0,1163.878,468,0.02142500877380371
100,75,16,0,3347.0,271.3,1123.4369,522,0.025290966033935547
100,75,16,1,3317.0,252.4,1187.1929,722,0.03671622276306152
100,75,16,2,3233.0,254.1,1133.8007,724,0.036898136138916016
100,75,16,3,3229.0,266.6,1148.2159,596,0.02956700325012207
100,75,16,4,3438.0,258.3,1177.9703,894,0.046685218811035156
100,75,17,0,3575.0,282.4,1197.5847,852,0.04573702812194824
100,75,17,1,3412.0,282.0,1201.1003,722,0.03813481330871582
100,75,17,2,3082.0,254.5,1142.325,356,0.016232013702392578
100,75,17,3,3467.0,283.7,1188.7149,664,0.0347900390625
100,75,17,4,3197.0,248.4,1133.9155,534,0.02680802345275879
100,75,18,0,3295.0,262.8,1121.3534,586,0.030946731567382812
100,75,18,1,3187.0,254.5,1128.7832,592,0.031075716018676758
100,75,18,2,3568.0,284.0,1200.8939,900,0.05027294158935547
100,75,18,3,3167.0,271.7,1125.3178,456,0.022728919982910156
100,75,18,4,3356.0,281.2,1164.2662,580,0.03067612648010254
100,75,19,0,3470.0,252.6,1182.3314,674,0.03734707832336426
100,75,19,1,3348.0,277.1,1176.8007,704,0.03934597969055176
100,75,19,2,3255.0,245.8,1199.8069,734,0.041300058364868164
100,75,19,3,3457.0,280.4,1132.7643,460,0.023859024047851562
100,75,19,4,3395.0,269.0,1165.3042,840,0.04786396026611328
100,75,20,0,3342.0,275.2,1152.87,760,0.04411172866821289
100,75,20,1,3175.0,266.0,1096.6364,566,0.03150796890258789
100,75,20,2,3378.0,267.0,1150.7449,774,0.045205116271972656
100,75,20,3,3394.0,265.1,1182.9972,658,0.037351369857788086
100,75,20,4,3489.0,273.7,1203.2366,760,0.0442049503326416
100,75,21,0,3262.0,243.1,1174.9579,582,0.03330278396606445
100,75,21,1,3441.0,269.1,1156.9868,714,0.04232501983642578
100,75,21,2,3391.0,265.0,1181.18,1068,0.06606078147888184
100,75,21,3,3074.0,260.0,1131.9594,584,0.03379201889038086
100,75,21,4,3337.0,273.3,1153.4602,478,0.02644205093383789
100,75,22,0,3405.0,277.2,1162.946,712,0.0433039665222168
100,75,22,1,3463.0,278.2,1198.5894,856,0.05328798294067383
100,75,22,2,3406.0,278.7,1184.9769,632,0.03792405128479004
100,75,22,3,3261.0,265.5,1115.171,542,0.03150582313537598
100,75,22,4,3428.0,282.2,1174.1371,354,0.01856374740600586
100,75,23,0,3344.0,281.0,1178.4841,662,0.04116225242614746
100,75,23,1,3504.0,276.4,1181.8532,692,0.043090105056762695
100,75,23,2,3185.0,260.6,1104.4138,402,0.022336959838867188
100,75,23,3,3212.0,248.8,1194.7588,750,0.04713010787963867
100,75,23,4,3419.0,268.4,1119.2163,436,0.02467823028564453
100,75,24,0,3158.0,254.7,1098.1667,410,0.02361011505126953
100,75,24,1,3214.0,247.5,1142.9544,620,0.03886890411376953
100,75,24,2,3209.0,264.4,1082.8603,398,0.022743940353393555
100,75,24,3,3282.0,261.4,1136.6601,672,0.042608022689819336
100,75,24,4,3221.0,273.9,1128.4134,448,0.026142120361328125
100,75,25,0,3230.0,284.8,1060.9116,460,0.027834177017211914
100,75,25,1,3371.0,282.1,1110.3967,426,0.025152921676635742
100,75,25,2,3220.0,283.9,1166.7101,968,0.0655679702758789
100,75,25,3,3378.0,266.7,1133.8841,534,0.03321504592895508
100,75,25,4,3279.0,278.8,1117.9717,414,0.024386882781982422
100,75,26,0,3396.0,251.5,1098.7386,462,0.0285189151763916
100,75,26,1,3621.0,282.0,1194.7529,770,0.05212903022766113
100,75,26,2,3257.0,280.0,1128.6639,490,0.03070807456970215
100,75,26,3,3127.0,263.6,1093.0411,410,0.024720191955566406
100,75,26,4,3586.0,283.6,1238.8643,676,0.04496312141418457
100,75,27,0,3321.0,280.1,1128.0913,466,0.02950596809387207
100,75,27,1,3390.0,276.4,1149.8364,588,0.03920698165893555
100,75,27,2,3387.0,281.9,1181.0901,770,0.05326414108276367
100,75,27,3,3076.0,242.4,1093.5903,620,0.04176211357116699
100,75,27,4,3491.0,281.2,1131.7191,480,0.03059673309326172
100,75,28,0,3358.0,275.0,1149.3593,598,0.04091000556945801
100,75,28,1,3279.0,271.2,1138.7247,544,0.036376953125
100,75,28,2,3402.0,284.0,1105.6771,588,0.04021310806274414
100,75,28,3,3551.0,277.5,1156.0229,516,0.0344851016998291
100,75,28,4,3342.0,282.5,1104.675,518,0.034562110900878906
100,75,29,0,3212.0,264.4,1094.6788,502,0.03370809555053711
100,75,29,1,3196.0,266.1,1070.3127,586,0.040949106216430664
100,75,29,2,3197.0,262.8,1181.6513,440,0.029017925262451172
100,75,29,3,3321.0,273.3,1109.6417,438,0.028817176818847656
100,75,29,4,3364.0,273.0,1111.1684,308,0.017882108688354492
100,99,1,0,3651.0,282.4,1262.3337,1246,0.03540611267089844
100,99,1,1,3715.0,281.5,1261.0832,752,0.020427942276000977
100,99,1,2,3635.0,266.2,1255.1282,1000,0.027927160263061523
100,99,1,3,3872.0,275.2,1347.3919,1484,0.04259181022644043
100,99,1,4,3924.0,281.1,1363.1312,2678,0.07829713821411133
100,99,2,0,3703.0,281.2,1287.2578,978,0.028883934020996094
100,99,2,1,3402.0,281.2,1158.5922,502,0.013830184936523438
100,99,2,2,3688.0,279.8,1285.3065,1296,0.03933000564575195
100,99,2,3,3876.0,278.5,1336.9436,1658,0.05080080032348633
100,99,2,4,3535.0,279.2,1182.5955,634,0.01796412467956543
100,99,3,0,3397.0,277.6,1153.7655,522,0.015149831771850586
100,99,3,1,3684.0,281.1,1192.2317,648,0.01950693130493164
100,99,3,2,3691.0,281.5,1298.8265,1036,0.032586097717285156
100,99,3,3,3733.0,282.0,1279.4888,974,0.030579805374145508
100,99,3,4,3803.0,283.1,1309.5497,1394,0.04471015930175781
100,99,4,0,3625.0,281.0,1282.9846,1030,0.034121036529541016
100,99,4,1,3617.0,284.0,1225.2523,822,0.026849985122680664
100,99,4,2,3357.0,278.8,1170.3118,520,0.01598072052001953
100,99,4,3,3635.0,246.1,1300.9004,1344,0.04555106163024902
100,99,4,4,3611.0,284.4,1259.648,1150,0.03852486610412598
100,99,5,0,3385.0,280.0,1152.5085,534,0.01721811294555664
100,99,5,1,3536.0,273.4,1213.9724,776,0.02645397186279297
100,99,5,2,3242.0,275.3,1133.0203,570,0.01863694190979004
100,99,5,3,3318.0,277.8,1136.6231,452,0.014094829559326172
100,99,5,4,3042.0,226.4,1139.9534,444,0.013938188552856445
100,99,6,0,3555.0,281.7,1236.595,1072,0.03932976722717285
100,99,6,1,3178.0,274.6,1150.9799,586,0.020450115203857422
100,99,6,2,3753.0,268.6,1280.8722,1346,0.05017399787902832
100,99,6,3,3330.0,273.3,1181.8358,456,0.014947175979614258
100,99,6,4,3493.0,279.4,1123.7296,302,0.008796215057373047
100,99,7,0,3323.0,256.0,1110.8591,534,0.01894974708557129
100,99,7,1,3317.0,244.5,1252.2927,1292,0.050330162048339844
100,99,7,2,3552.0,259.7,1260.0535,1164,0.04504799842834473
100,99,7,3,3657.0,276.0,1252.4905,1014,0.03881382942199707
100,99,7,4,3543.0,279.4,1141.1287,302,0.009341955184936523
100,99,8,0,3656.0,284.9,1256.4252,1174,0.04743599891662598
100,99,8,1,3534.0,279.0,1247.1856,1262,0.051268815994262695
100,99,8,2,3185.0,271.9,1075.0718,310,0.009968996047973633
100,99,8,3,3477.0,280.1,1205.241,698,0.026849031448364258
100,99,8,4,3536.0,275.1,1209.5627,580,0.021738052368164062
100,99,9,0,3210.0,260.0,1176.8015,698,0.0279998779296875
100,99,9,1,3262.0,271.2,1136.4946,458,0.017075061798095703
100,99,9,2,3436.0,281.3,1216.4613,612,0.02412700653076172
100,99,9,3,3465.0,283.0,1129.7589,362,0.012787103652954102
100,99,9,4,3351.0,280.1,1141.5832,580,0.022552967071533203
100,99,10,0,3581.0,266.6,1219.8899,650,0.026890993118286133
100,99,10,1,3233.0,279.4,1152.309,572,0.02320098876953125
100,99,10,2,3414.0,283.6,1182.9717,512,0.020251989364624023
100,99,10,3,3705.0,281.7,1294.1224,1104,0.04828810691833496
100,99,10,4,3509.0,281.5,1220.1395,1124,0.049012184143066406
100,99,11,0,3579.0,270.0,1229.3494,792,0.03478693962097168
100,99,11,1,3521.0,272.3,1197.8933,952,0.042723655700683594
100,99,11,2,3330.0,284.9,1117.3656,426,0.016917943954467773
100,99,11,3,3302.0,272.4,1112.8211,428,0.016875028610229492
100,99,11,4,3462.0,276.2,1179.9799,588,0.024946928024291992
100,99,12,0,3678.0,283.0,1206.0705,682,0.030360937118530273
100,99,12,1,3647.0,283.9,1217.0073,690,0.031037330627441406
100,99,12,2,3126.0,242.1,1107.9649,356,0.013833999633789062
100,99,12,3,2999.0,263.6,1031.4713,302,0.01110386848449707
100,99,12,4,3505.0,277.1,1225.6941,834,0.038285017013549805
100,99,13,0,3477.0,275.8,1195.328,796,0.03754711151123047
100,99,13,1,3434.0,269.6,1177.8133,612,0.02813410758972168
100,99,13,2,3451.0,274.8,1157.324,584,0.02661919593811035
100,99,13,3,3616.0,278.0,1221.7479,1102,0.05370211601257324
100,99,13,4,3519.0,272.7,1260.438,950,0.0456850528717041
100,99,14,0,3290.0,277.3,1035.0147,302,0.0119171142578125
100,99,14,1,3479.0,279.9,1127.4912,416,0.01814413070678711
100,99,14,2,3209.0,269.6,1108.6927,360,0.015141725540161133
100,99,14,3,3446.0,278.4,1172.9411,566,0.02633500099182129
100,99,14,4,3395.0,256.8,1189.623,744,0.0361330509185791
100,99,15,0,3519.0,276.9,1202.5405,1242,0.06550192832946777
100,99,15,1,3311.0,279.7,1157.1027,552,0.02631998062133789
100,99,15,2,3396.0,283.4,1186.0951,862,0.04400491714477539
100,99,15,3,3416.0,279.2,1197.9097,972,0.05005073547363281
100,99,15,4,3557.0,282.4,1242.0901,1162,0.061090946197509766
100,99,16,0,3527.0,279.5,1186.6567,540,0.02649211883544922
100,99,16,1,3514.0,270.1,1152.7567,404,0.01874709129333496
100,99,16,2,3408.0,264.2,1167.473,452,0.021448850631713867
100,99,16,3,3499.0,283.7,1181.4837,522,0.02563190460205078
100,99,16,4,3441.0,268.7,1143.2579,794,0.041394948959350586
100,99,17,0,3468.0,283.8,1108.9268,312,0.013836145401000977
100,99,17,1,3051.0,238.9,1112.7768,556,0.028595924377441406
100,99,17,2,3170.0,240.3,1160.5982,738,0.039456844329833984
100,99,17,3,3120.0,280.5,1111.8415,428,0.02068614959716797
100,99,17,4,3662.0,284.5,1218.1427,676,0.035691022872924805
100,99,18,0,3361.0,279.9,1117.4,576,0.030407190322875977
100,99,18,1,3336.0,269.2,1206.9453,738,0.04064202308654785
100,99,18,2,3202.0,266.8,1150.7972,680,0.03683114051818848
100,99,18,3,3356.0,246.3,1145.7488,762,0.042198896408081055
100,99,18,4,3539.0,260.8,1217.1945,738,0.04059433937072754
100,99,19,0,3416.0,276.2,1144.6235,524,0.028033018112182617
100,99,19,1,3456.0,281.0,1152.8569,570,0.031109094619750977
100,99,19,2,3597.0,266.1,1236.0939,344,0.016601085662841797
100,99,19,3,3312.0,282.2,1127.4136,498,0.02640223503112793
100,99,19,4,3332.0,266.4,1181.9311,788,0.045137882232666016
100,99,20,0,3285.0,264.4,1177.5974,718,0.04215884208679199
100,99,20,1,3311.0,280.3,1063.6396,358,0.018088102340698242
100,99,20,2,3234.0,273.7,1083.2306,318,0.01533198356628418
100,99,20,3,3571.0,276.2,1163.0807,680,0.03929901123046875
100,99,20,4,3424.0,275.3,1131.8881,440,0.02319478988647461
100,99,21,0,3466.0,269.0,1195.527,700,0.04172801971435547
100,99,21,1,3188.0,274.5,1124.6637,322,0.015954971313476562
100,99,21,2,3462.0,267.9,1153.4641,564,0.03246712684631348
100,99,21,3,3509.0,258.8,1217.1995,554,0.03163719177246094
100,99,21,4,3635.0,279.9,1199.6604,960,0.05921196937561035
100,99,22,0,3291.0,269.5,1154.8921,410,0.022388935089111328
100,99,22,1,3517.0,265.1,1205.5224,988,0.06290817260742188
100,99,22,2,3449.0,275.9,1146.1092,662,0.04014468193054199
100,99,22,3,3013.0,210.8,1163.9433,942,0.059712886810302734
100,99,22,4,3412.0,278.2,1182.4908,888,0.0557711124420166
100,99,23,0,3531.0,269.2,1231.8348,810,0.05171465873718262
100,99,23,1,3336.0,277.9,1179.2478,934,0.06057286262512207
100,99,23,2,3166.0,265.9,1080.479,392,0.02174997329711914
100,99,23,3,3393.0,282.5,1151.4798,330,0.01739788055419922
100,99,23,4,3318.0,273.5,1156.1825,604,0.03698611259460449
100,99,24,0,3299.0,270.1,1111.2336,616,0.03884482383728027
100,99,24,1,3313.0,283.5,1154.2403,1066,0.07265305519104004
100,99,24,2,3521.0,277.4,1217.1452,824,0.05434393882751465
100,99,24,3,3203.0,260.3,1052.9827,322,0.01744985580444336
100,99,24,4,3329.0,277.8,1205.8828,530,0.03271174430847168
100,99,25,0,3213.0,252.0,1148.6239,854,0.05816793441772461
100,99,25,1,3488.0,284.1,1159.3557,754,0.050373077392578125
100,99,25,2,3372.0,278.8,1070.2744,478,0.029521942138671875
100,99,25,3,3264.0,262.8,1116.9847,568,0.03639817237854004
100,99,25,4,3332.0,275.9,1136.2507,542,0.03461003303527832
